0.99	2.872438097459279	0.7770435463839185
0.99	2.3097812125806354	0.9733183239562977
0.99	1.971017514555049	0.7987157578448334
0.99	1.7574947088361053	0.8514671717507555
0.99	1.112309228672241	0.9683340416024362
0.99	0.3803205464727819	0.9798726864391644
0.99	0.17484531055494384	0.9490628509649524
0.99	-0.2871553248520845	0.9018521376679955
0.99	-0.8376118455026701	0.8799624258758446
0.99	-1.2354585139392116	0.9447191736988365
0.99	-1.475931030054991	0.9618730547878342
0.99	-1.9448675345862438	0.8404403510562855
0.99	-2.3242584518296696	0.9284369298281419
0.99	-2.596852439414968	0.9808833789096202
0.99	-2.941214100985979	0.8826142070441421
0.99	-3.086357586323109	1.1027043327124273
0.002	0.903090990876421	0.4999169235367177
0.002	-0.1084872682533655	0.5000157198168935
0.002	-2.735741304509572	0.37897693463208926
0.002	-2.738907828458535	0.637988815884324
0.002	-2.740932019927095	0.7817321801291364
0.002	-2.7423351945411407	0.5717975047180666
0.002	-2.7431329787031227	0.929651481279856
0.002	-2.744864561852906	0.9439497938133367
0.002	-2.7462972389521108	0.8736450596576979
0.002	-2.7486189676565798	0.8172321917417524
0.002	-2.749330755405696	1.0824684168411876
0.002	-2.7502072989653747	0.8998202345486126
0.002	-2.751041536598183	0.7045445853551784
0.002	-2.7523407780481604	0.758938028453234
0.002	-2.754796540959938	0.6161746716721003
0.002	-2.7568226196676937	0.24408429106342833
0.004	0.9081318925903953	0.4994285957456063
0.004	-0.10432857974956619	0.4996225051608858
0.004	-2.72259289188036	0.3798039606368301
0.004	-2.7289292681685864	0.6379674848315259
0.004	-2.732975036966253	0.7810804404384937
0.004	-2.7357747191239445	0.5710420735147663
0.004	-2.7373758674490136	0.9285958599163113
0.004	-2.7408384607259526	0.9438985341439162
0.004	-2.7437065202888045	0.8732554595818793
0.004	-2.7483415628010635	0.8175532409087154
0.004	-2.749772162145741	1.0826668163974245
0.004	-2.7515241605064786	0.8980384368938273
0.004	-2.7531769604860745	0.7031883889182032
0.004	-2.7557910183722814	0.7590830570004055
0.004	-2.7606908480563934	0.6177444148722758
0.004	-2.7647337960476444	0.24413960631040849
0.006	0.9131819800105637	0.4989360447648485
0.006	-0.10018489705590679	0.499221460574112
0.006	-2.70944851018924	0.3806425654230038
0.006	-2.7189579114735407	0.6379478878332713
0.006	-2.7250226443551395	0.7804278166371079
0.006	-2.729212176108782	0.5702948217962892
0.006	-2.731622356091869	0.9275339340759597
0.006	-2.7368153271468945	0.9438459503944352
0.006	-2.7411213719839953	0.8728727807144521
0.006	-2.7480612868026753	0.817881760220612
0.006	-2.7502177440436886	1.0828416727842822
0.006	-2.7528442459426388	0.8962555615381335
0.006	-2.755299745762781	0.701848274841604
0.006	-2.7592442386928755	0.759246874455509
0.006	-2.76657645457258	0.619324219773549
0.006	-2.7726270884911655	0.2441964582369097
0.008	0.9182409374202485	0.49843880668031426
0.008	-0.0960557548948619	0.49881224375592376
0.008	-2.6963083357626534	0.3814928010689537
0.008	-2.708993777883953	0.6379300055158204
0.008	-2.7170748645880165	0.7797745504982735
0.008	-2.7226475953670057	0.5695559132395321
0.008	-2.72587256297448	0.9264660529587669
0.008	-2.7327952197451166	0.943792149542032
0.008	-2.7385417496671574	0.8724970990793748
0.008	-2.7477780695668326	0.8182177311160554
0.008	-2.7506674531251365	1.0829927936297468
0.008	-2.7541676435324898	0.8944722200150695
0.008	-2.7574097956998176	0.7005239584353757
0.008	-2.7627003826239807	0.759428646476493
0.008	-2.7724533234869586	0.6209139974632518
0.008	-2.7805024857511498	0.2442547683059076
0.01	0.9233084506221563	0.4979367335210986
0.01	-0.09194068884867543	0.49839474256881877
0.01	-2.683172545055206	0.38235471905392493
0.01	-2.699036885952788	0.6379138181335253
0.01	-2.709131721305419	0.7791208821515041
0.01	-2.716081006190731	0.5688255159666555
0.01	-2.72012660678784	0.9253925715910072
0.01	-2.7287781971278635	0.9437372379877424
0.01	-2.735967608517916	0.8721284883426897
0.01	-2.747491841389192	0.818561129827539
0.01	-2.751121241567653	1.0831199962642066
0.01	-2.7554944402705615	0.8926890288497833
0.01	-2.7595070146309277	0.6992151540299797
0.01	-2.7661593915549214	0.7596275404388583
0.01	-2.7783214193560855	0.6225136539038869
0.01	-2.788359977845677	0.24431446136443183
0.012	0.9283842070266141	0.4974298420890625
0.012	-0.08783923548910678	0.4979689949056009
0.012	-2.670041314657818	0.3832283705670533
0.012	-2.6890872532713037	0.6378993040606292
0.012	-2.7011932393208475	0.7784670519420611
0.012	-2.709512437321041	0.5681038023938032
0.012	-2.7143846065678043	0.9243138492262498
0.012	-2.7247643178639804	0.9436813207873064
